Date,Open,High,Low,Close,Adj Close,Volume
2014-08-18,94.150002,94.739998,93.930000,94.250000,80.459717,4398800
2014-08-19,94.599998,94.750000,94.260002,94.449997,80.630447,3331700
2014-08-20,94.449997,94.660004,94.000000,94.190002,80.408485,4150400
2014-08-21,94.309998,94.760002,94.239998,94.529999,80.698730,5981600
2014-08-22,94.529999,94.860001,94.269997,94.449997,80.630447,3586900
2014-08-25,94.849998,95.370003,94.410004,94.440002,80.621902,4614300
2014-08-26,94.389999,94.790001,94.050003,94.110001,80.340187,6392400
2014-08-27,94.230003,94.680000,93.599998,94.650002,80.801186,9027300
2014-08-28,93.650002,94.760002,93.510002,94.139999,81.059494,5492400
2014-08-29,94.199997,94.199997,93.510002,93.720001,81.398224,4635100
2014-09-02,93.239998,93.699997,92.690002,92.800003,80.599190,6727100
2014-09-03,93.269997,93.489998,93.040001,93.139999,80.894463,4855300
2014-09-04,93.019997,93.230003,92.800003,93.010002,80.781578,4849800
2014-09-05,93.099998,93.120003,92.800003,93.070000,80.833687,4004600
2014-09-08,92.800003,92.820000,92.199997,92.500000,80.338623,5251900
2014-09-09,92.599998,92.699997,90.959999,91.089996,79.113991,9795200
2014-09-10,90.839996,93.059998,90.529999,93.000000,80.772888,12031400
2014-09-11,92.940002,93.290001,92.419998,92.959999,80.738136,5960100
2014-09-12,92.940002,93.839996,92.820000,93.339996,81.068176,7791300
2014-09-15,93.260002,93.910004,93.250000,93.470001,81.181076,6255000
2014-09-16,93.269997,94.110001,93.250000,93.750000,81.424286,5826200
2014-09-17,93.680000,93.830002,93.180000,93.529999,81.233215,5738600
2014-09-18,93.430000,93.900002,93.260002,93.480003,81.189758,5488900
2014-09-19,93.949997,94.930000,93.800003,94.360001,81.954086,9043100
2014-09-22,94.120003,94.470001,93.820000,93.930000,81.580597,4875700
2014-09-23,93.699997,94.150002,93.440002,93.510002,81.215836,4702700
2014-09-24,93.699997,95.320000,93.660004,95.000000,82.509933,7817900
