Date,Open,High,Low,Close,Adj Close,Volume
2014-08-18,123.580002,125.239998,123.570000,124.980003,109.117935,4196900
2014-08-19,125.220001,125.790001,125.110001,125.580002,109.641785,2988300
2014-08-20,125.889999,127.709999,125.580002,127.349998,111.187134,4331300
2014-08-21,127.540001,127.779999,126.739998,127.500000,111.318108,2522300
2014-08-22,127.330002,127.800003,126.959999,127.459999,111.283173,2394700
2014-08-25,128.080002,128.490005,127.779999,128.330002,112.042778,2307100
2014-08-26,128.690002,129.130005,128.309998,128.600006,112.278496,2329000
2014-08-27,128.770004,128.990005,127.949997,128.199997,111.929245,3075200
2014-08-28,127.339996,127.750000,126.720001,127.110001,110.977585,3070300
2014-08-29,127.349998,127.349998,126.050003,126.800003,110.706932,3032700
2014-09-02,125.620003,126.260002,124.570000,125.480003,109.554466,4576000
2014-09-03,125.459999,126.239998,125.199997,125.940002,109.956085,3966500
2014-09-04,126.379997,126.750000,125.260002,125.459999,109.537010,2975300
2014-09-05,125.430000,125.550003,124.099998,124.690002,108.864731,4913800
2014-09-08,125.900002,128.250000,125.900002,127.980003,111.737183,6103500
2014-09-09,127.809998,128.679993,127.620003,128.210007,111.937996,4866400
2014-09-10,128.470001,128.470001,127.480003,128.220001,111.946716,3068200
2014-09-11,127.820000,127.989998,127.199997,127.639999,111.440338,1988200
2014-09-12,127.489998,127.559998,126.610001,126.949997,110.837914,3107300
2014-09-15,126.919998,126.949997,125.690002,126.309998,110.279121,3261700
2014-09-16,126.199997,127.699997,125.720001,127.320000,111.160950,3377500
2014-09-17,128.250000,128.380005,127.199997,127.760002,111.545113,3135300
2014-09-18,128.000000,128.899994,128.000000,128.580002,112.261040,2721800
2014-09-19,129.270004,129.699997,128.919998,129.350006,112.933304,5635700
2014-09-22,129.369995,129.869995,128.460007,128.610001,112.287224,2890300
2014-09-23,128.279999,128.539993,127.029999,127.379997,111.213341,2963100
2014-09-24,127.459999,128.800003,127.230003,128.580002,112.261040,2891400
2014-09-25,128.309998,128.490005,127.010002,127.139999,111.003807,2913100
2014-09-26,127.190002,129.000000,126.959999,128.690002,112.357063,2524100
2014-09-29,127.209999,129.529999,127.000000,128.770004,112.426918,3484900
2014-09-30,128.570007,129.389999,127.309998,127.379997,111.213341,4000200
2014-10-01,127.370003,127.370003,124.309998,124.669998,108.847275,5265200
2014-10-02,124.400002,125.550003,123.839996,124.169998,108.410721,3204500
2014-10-03,124.660004,126.870003,124.660004,126.360001,110.322792,3075900
2014-10-06,127.089996,127.190002,125.379997,126.260002,110.235481,2681000
2014-10-07,125.519997,125.519997,123.290001,123.320000,107.668610,3554900
2014-10-08,123.470001,125.089996,122.150002,124.980003,109.117935,3610300
2014-10-09,124.720001,124.750000,122.309998,122.760002,107.179688,4874700
2014-10-10,122.870003,123.360001,121.500000,121.500000,106.079605,4214200
